0,1,2,3,4,5,6
C1/C2 ratios,are,~280 ± 80,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
in situ production of heavier hydrocarbons,is,possible,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
burial temperatures,require,warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
dissolved hydrocarbon concentrations,increase within,lithologic Units III and IV,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
dissolved hydrocarbon concentrations,decrease within,lithologic Unit V,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
hydrocarbon generation,occurs within,a deeper/hotter source,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
hydrocarbon migration,occurs along,sandy intervals of higher permeability,Organic geochemistry,"In spite of the sediment’s low organic carbon content, dissolved hydrocarbon gas concentrations in the interstitial water increase with depth. Methane is present as a dissolved phase in all samples (Fig. F22). Ethane was detected in all but one core taken from depths &gt;422 m CSF. Dissolved propane was first observed at 568 m CSF and is present in almost all deeper cores. Butane occurs sporadically deeper than 678 m CSF. The occurrence of ethane below 422 m CSF results in low C1/C2 ratios \~280 ± 80 (Fig. F22). The low C1/C2 ratios are unusual for sediments with organic carbon contents of &lt;0.5 wt%. Without better constraints on temperature at depth, these results are difficult to interpret with confidence. In situ production of heavier hydrocarbons is possible, but that would require burial temperatures warmer than predicted by the erratic values of near-surface heat flow near the Kashinosaki Knoll (Yamano et al., 2003). In addition, unlike the monotonic increases in headspace gas concentrations with depth at Site 1173 (Moore, Taira, Klaus, et al., 2001), the dissolved hydrocarbon concentrations increase within lithologic Units III and IV but then decrease within lithologic Unit V (Fig. F22). One explanation for this pattern is hydrocarbon  generation  within  a  deeper/hotter source and migration along sandy intervals of higher permeability.",11,Expedition 322 summary
Site C0011,limited to,"whole-round sampling for molecular (phylogenetic) studies, fluorescence in situ hybridization (FISH), and cell counting studies",Microbiology,"The microbiology component of Site C0011 was limited to whole-round sampling for molecular (phylogenetic) studies, fluorescence in situ hybridization (FISH), and cell counting studies. Interstitial water samples were also obtained for shipboard spectrophotometric analyses of ferrous iron and acid volatile sulfide and measured using a third-party tool.",11,Expedition 322 summary
Interstitial water samples,obtained for,shipboard spectrophotometric analyses of ferrous iron and acid volatile sulfide,Microbiology,"The microbiology component of Site C0011 was limited to whole-round sampling for molecular (phylogenetic) studies, fluorescence in situ hybridization (FISH), and cell counting studies. Interstitial water samples were also obtained for shipboard spectrophotometric analyses of ferrous iron and acid volatile sulfide and measured using a third-party tool.",11,Expedition 322 summary
Site C0012,identified,six sedimentary lithologic units,Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
six sedimentary lithologic units,based on,"sediment composition, sediment texture, and sedimentary structures",Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
Unit VII,composed of,basalt (igneous basement),Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
core,damage,severe,Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
Site C0012,correlations made with,Site C0011,Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
correlations,based on,distinctive marker beds,Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
lithologic units,recognized at,both Site C0012 and Site C0011,Lithology,"At Site C0012, we identified six sedimentary lithologic units on the basis of sediment composition, sediment texture, and sedimentary structures (Fig. F23). Unit VII is composed of basalt (igneous basement). For the most part, core recovery was modest to poor (Fig. F24) and damage to the core was typically severe. Nevertheless, several correlations of distinctive marker beds were made between this site and Site C0011, and we recognized several lithologic units common to both sites.",11,Expedition 322 summary
Lithologic Unit I,not cored between,0.81 and 60 m CSF,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,is,150.86 m thick,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,extends from,seafloor to 150.86 m CSF,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,below which,first occurrence of volcaniclastic sandstone,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,age ranges from,Quarternary to late Miocene (0 to ~7.8 Ma),Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,dominant lithology,green-gray intensely bioturbated silty clay,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,thin layers of,volcanic ash,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,results of bulk powder XRD show,modest amounts of calcite,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,calcite,consistently above trace quantities,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,retention of biogenic carbonate is compatible with,deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit I,is correlative with,logging Unit 1 at Site C0011,Lithology,"Lithologic Unit I was not cored between 0.81 and 60 m CSF. It is 150.86 m thick and extends from the seafloor to 150.86 m CSF, below which we observed the first occurrence of volcaniclastic sandstone. The age of this interval ranges from Quarternary to late Miocene (0 to \~7.8 Ma). The dominant lithology is green-gray intensely bioturbated silty clay, typical of hemipelagic mud deposits. Thin layers of volcanic ash are scattered throughout. The results of bulk powder XRD show modest amounts of calcite within this unit, consistently above trace quantities (Fig. F25). This retention of biogenic carbonate is compatible with deposition on top of the Kashinosaki Knoll at a water depth close to (but above) the calcite compensation depth. This lithologic unit is correlative with logging Unit 1 at Site C0011.",11,Expedition 322 summary
Lithologic Unit II,has designation,middle Shikoku Basin facies,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
Lithologic Unit II,has composition,volcanic rather than siliciclastic sand,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
Lithologic Unit II,contains,very coarse to finegrained tuffaceous to volcaniclastic sandstone,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
chaotic deposits,are,0.3 and 3.1 m thick,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
chaotic deposits,extend from,150.86–151.17 and 178.00–181.10 m CSF,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
chaotic deposits,consist of,disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone,Lithology,"Lithologic Unit II is late Miocene (\~7.8 to \~9.4 Ma) in  age.  We  applied  the  designation  of  middle Shikoku Basin facies because of this unit’s unique composition (i.e., volcanic rather than siliciclastic sand) and age relative to broadly equivalent Miocene turbidites cored along the Ashizuri transect. This unit is 68.95 m thick and extends from 150.86 to 219.81 m CSF. Stratigraphic equivalents to the facies at Site C0011 are present here as very coarse to finegrained tuffaceous to volcaniclastic sandstone. The dominant lithology is green-gray silty claystone, alternating with medium- to thick-bedded tuffaceous/ volcaniclastic sandstone and dark gray clayey siltstone. Lithologic Unit II contains two chaotic deposits that are 0.3 and 3.1 m thick (150.86–151.17 and 178.00–181.10 m CSF, respectively). As also observed at Site C0011, these deposits consist of disaggregated pieces of volcanic-rich sandstone and bioturbated silty claystone with folding, thinning, and attenuation of primary bedding, probably deformed by gravitational sliding on the relatively steep north-facing slopes of the Kashinosaki Knoll. XRD data show scatter in concentrations of total clay minerals and feldspar because of lithologic heterogeneity (Fig. F25). The closest source of volcaniclastic sand at the time was probably the Izu-Bonin volcanic arc (Taylor, 1992). Unlike the flank setting of Site C0011, however, deposition of sand on top of the knoll must have required upslope transfer by turbidity currents (e.g., Muck and Underwood, 1990) and/or postdepositional uplift of the basement high.",11,Expedition 322 summary
