0,1,2,3,4,5,6
Lithologic Unit IV,extends from,673.98 to 849.95 m CSF,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Core recovery,was,particularly poor within this interval,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Interpretations,were hampered by,poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Dominant lithology of Unit IV,is,bioturbated silty claystone,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Unit IV,has,abundant interbeds of dark gray clayey siltstone,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Dark gray clayey siltstone,deposited by,muddy turbidity currents,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Fine-grained siliciclastic sandstone,deposited by,sandy turbidity currents,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Sandstone beds,are,10–80 cm thick,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Sandstone beds,display,plane-parallel laminae,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Small wood fragments,are,common in Unit IV,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Terrigenous source of sandy detritus,is,somewhere along the outer zone of southwest Japan,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Tectonostratigraphic units,crop out,"across the strike length of the Kii Peninsula, Shikoku, and Kyushu",Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
Superficially similar sand deposits,have been documented,on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku,Lithostratigraphy,"Lithologic Unit IV is middle Miocene (\~12.0 to \~14.0 Ma) in age and extends from 673.98 to 849.95 m CSF. Core recovery within this interval was particularly poor, and our interpretations were further hampered by poor core quality and the decision to wash down without coring from 782.6 to 844.0 m CSF. The dominant lithology of Unit IV is bioturbated silty claystone with abundant interbeds of dark gray clayey siltstone (deposited by muddy turbidity currents) and fine-grained siliciclastic sandstone (deposited by sandy turbidity currents). The sandstone beds are 10–80 cm thick and typically display plane-parallel laminae. Small wood fragments are common, as are detrital grains of polycrystalline quartz and metamorphic rock fragments. We interpret the terrigenous source of this sandy detritus to be somewhere along the outer zone of southwest Japan, where such tectonostratigraphic units as the Sanbagawa metamorphic belt and the Shimanto Belt crop out across the strike length of the Kii Peninsula, Shikoku, and Kyushu (e.g., Taira et al., 1989; Nakajima, 1997). Superficially similar sand deposits with overlapping ages have been documented on the west side of the Shikoku Basin at Site 1177 and DSDP Site 297 offshore the Ashizuri Peninsula of Shikoku (Marsaglia et al., 1992; Fergusson, 2003; Underwood and Fergusson, 2005).",15,Expedition 322 Preliminary Report
lithologic Unit V,age,middle Miocene (~14.0 Ma),Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,extends from,849.95 to 876.05 m CSF,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,upper boundary,first occurrence of tuff,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,lower boundary,destruction of the drill bit,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,dominant lithologies,tuffaceous silty claystone and light gray tuff,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,minor lithologies,tuffaceous sandy siltstone,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
lithologic Unit V,contains,zeolites (undifferentiated clinoptilolite/heulandite and analcime),Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
zeolites,source,alteration products of volcanic glass,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
tuff deposits,correlation,thick rhyolitic tuffs at Site 808,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
thick rhyolitic tuffs,location,"Nankai Trough, Muroto transect",Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
thick rhyolitic tuffs,age,~13.6 Ma,Lithostratigraphy,"The age of lithologic Unit V is poorly constrained with in the range of middle Miocene (\~14.0 Ma). The unit extends from 849.95 to 876.05 m CSF, but our ability to characterize these strata was hampered by poor core recovery. The unit’s upper boundary is defined by the first occurrence of tuff, and the lower boundary coincides with the destruction of the drill bit, which led to cessation of coring. The dominant lithologies are tuffaceous silty claystone and light gray tuff with minor occurrences of tuffaceous sandy siltstone (Fig. F14). XRD data show an abundance of zeolites (undifferentiated clinoptilolite/heulandite and analcime) and smectite within this unit as alteration products of volcanic glass. The tuff deposits are probably correlative with the thick rhyolitic tuffs that were recovered at Site 808 from the Muroto transect of the Nankai Trough, which yielded an age of \~13.6 Ma (Taira, Hill, Firth, et al., 1991).",16,Expedition 322 Preliminary Report
structural features,described and measured in,cores from Hole C0011B,Structural geology,"More than 300 individual structural features were described and measured in the cores from Hole C0011B. Whenever possible, these features were reoriented to a geographic reference frame using shipboard paleomagnetic data. Most of the features are characterized by subhorizontal to gently dipping bed planes and small faults (Fig. F15). Synsedimentary creep structures and layer-parallel faults (referred to as deformation bands at Sites 1174 and 808) developed in lithologic Units II and III, whereas a high-angle normal fault/fracture system exhibiting brittle features is pervasive in lithologic Units IV and V. Deformation-fluid interactions were also deduced from mineral-filled veins precipitated along faults in the lowermost part. Although the numbers of paleomagnetic correction are limited, attitudes of these structures seem to be controlled by bathymetry of the trench-accretionary prism system; poles to these structures are distributed along a north-northwest–south-southeast trend, perpendicular to the present trench axis. The structural distributions in cores correlate nicely with the logging-based measurements of planar orientations (Fig. F5).",16,Expedition 322 Preliminary Report
structural features,reoriented to,geographic reference frame using shipboard paleomagnetic data,Structural geology,"More than 300 individual structural features were described and measured in the cores from Hole C0011B. Whenever possible, these features were reoriented to a geographic reference frame using shipboard paleomagnetic data. Most of the features are characterized by subhorizontal to gently dipping bed planes and small faults (Fig. F15). Synsedimentary creep structures and layer-parallel faults (referred to as deformation bands at Sites 1174 and 808) developed in lithologic Units II and III, whereas a high-angle normal fault/fracture system exhibiting brittle features is pervasive in lithologic Units IV and V. Deformation-fluid interactions were also deduced from mineral-filled veins precipitated along faults in the lowermost part. Although the numbers of paleomagnetic correction are limited, attitudes of these structures seem to be controlled by bathymetry of the trench-accretionary prism system; poles to these structures are distributed along a north-northwest–south-southeast trend, perpendicular to the present trench axis. The structural distributions in cores correlate nicely with the logging-based measurements of planar orientations (Fig. F5).",16,Expedition 322 Preliminary Report
structural features,characterized by,subhorizontal to gently dipping bed planes and small faults,Structural geology,"More than 300 individual structural features were described and measured in the cores from Hole C0011B. Whenever possible, these features were reoriented to a geographic reference frame using shipboard paleomagnetic data. Most of the features are characterized by subhorizontal to gently dipping bed planes and small faults (Fig. F15). Synsedimentary creep structures and layer-parallel faults (referred to as deformation bands at Sites 1174 and 808) developed in lithologic Units II and III, whereas a high-angle normal fault/fracture system exhibiting brittle features is pervasive in lithologic Units IV and V. Deformation-fluid interactions were also deduced from mineral-filled veins precipitated along faults in the lowermost part. Although the numbers of paleomagnetic correction are limited, attitudes of these structures seem to be controlled by bathymetry of the trench-accretionary prism system; poles to these structures are distributed along a north-northwest–south-southeast trend, perpendicular to the present trench axis. The structural distributions in cores correlate nicely with the logging-based measurements of planar orientations (Fig. F5).",16,Expedition 322 Preliminary Report
synsedimentary creep structures,developed in,lithologic Units II and III,Structural geology,"More than 300 individual structural features were described and measured in the cores from Hole C0011B. Whenever possible, these features were reoriented to a geographic reference frame using shipboard paleomagnetic data. Most of the features are characterized by subhorizontal to gently dipping bed planes and small faults (Fig. F15). Synsedimentary creep structures and layer-parallel faults (referred to as deformation bands at Sites 1174 and 808) developed in lithologic Units II and III, whereas a high-angle normal fault/fracture system exhibiting brittle features is pervasive in lithologic Units IV and V. Deformation-fluid interactions were also deduced from mineral-filled veins precipitated along faults in the lowermost part. Although the numbers of paleomagnetic correction are limited, attitudes of these structures seem to be controlled by bathymetry of the trench-accretionary prism system; poles to these structures are distributed along a north-northwest–south-southeast trend, perpendicular to the present trench axis. The structural distributions in cores correlate nicely with the logging-based measurements of planar orientations (Fig. F5).",16,Expedition 322 Preliminary Report
