0,1,2,3,4,5,6
Gough,forms,two arrays,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
Tristan-Inaccessible,forms,array,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
Center track,reflects,mixture of Tristan and Gough domains,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
Galápagos hotspot track,has,central track,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
Center track,derived,distinct source,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
isotope data,form,arrays on isotope diagrams,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
Tristan and Gough domains,extend,array from Gough to Tristan,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
central samples,form,array subparallel to Tristan and Gough domains,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
central domain,has,composition not explained by mixing of Gough and Tristan,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
plume zonation,attributed,sampling of LLSVP margin and ambient mantle,2.3.1.  Geochemistry and isotopic zonation,"Geochemical observations are limited by dredging because we do not know the stratigraphic relationship between different samples in a dredge. Dredges also generally only sample exposed unit s and thus often don’t provide more than a single composition (e.g., same lava flow sampled multipl e times) for individual dredge sites, in this case representing only a single point in compositiona l space. In contrast, sampling of the islands and DSDP Site 527 showed a compositional range (Figure F12, black outlines), representing (temporal/downhole) geochemical variability (e.g., Salter s and Sachi-Kocher, 2010). The potentially triple-zoned TGW plume can possibly be described by  a set of five linear binary mixing arrays in 3-D Pb isotopic space, four of which are defined by array s of island or drill site samples, namely Gough (forms two arrays), Tristan-Inaccessible, and DSD P Sites 527 and 528 (Figure F12). Only new drill cores can provide sufficient data to test whethe r there is indeed a geochemically distinct Center track (green in Figures F10, F11, F12, F13) (Clas s et al., 2014, 2015) or it simply reflects a mixture of the two outer (Tristan and Gough) geochemica l domains, as is also possible for the central track identified in the Galápagos hotspot track (Hoernl e et al., 2000; Werner et al., 2003). Furthermore, detailed isotopic studies, including isotopes of Os, rare gases, and other isotope systems, for which appropriate material has not yet been recovere d by dredging, could provide evidence that the Center track lavas are derived from a distinct sourc e that cannot be explained by mixing of Tristan and Gough compositional end-members. As note d above, isotope data for the different units at a drill site can form arrays on isotope diagrams, whic h could help distinguish between the aforementioned possibilities. If the arrays from different site s extend from the Gough to Tristan compositional domain, then mixing of Tristan and Gough is th e more likely origin of the central domain. If the central samples form an array that is subparallel t o the Tristan and Gough domains or if additional isotope systems show that the central domain ha s a composition that cannot be explained by mixing of Gough and Tristan compositions, this woul d argue for a distinct intermediate third domain. Most present models of plume zonation attribut e the zonation to sampling of the LLSVP margin by part of the plume base and sampling of th e ambient mantle surrounding the LLSVP. In the simplest case, this should result in two geochemically distinct compositional fields that are not directly related. Evidence for an additional geochemical zone would place this simple model into question, requiring the presence of three o r more distinct chemical reservoirs at the plume base (Lohmann et al., 2009). Zonation of the Discovery plume, with distinct zones of Gough-type material in the north and even more enriche d and distinct EMI-type material in the south (but no evidence of the Tristan composition), indicates that the model proposed thus far to explain Tristan-Gough zonation may be too simpl e (Schwindrofska et al., 2016). If the Gough and Tristan tracks share a common end-member (e.g., low 206Pb/204Pb), defined by the intersection of three main geographic arrays (Figure F12), thi s could also call into question the simple model that the LLSVP is the global cause for plume zonation because it would imply that all three TGW zones share at least one common end-member. Nevertheless, this could also point to mixing of ambient mantle with three distinct component s with radiogenic Pb isotopes from the LLSVP. Being able to define small-scale trends in drill core s (especially if there is deeper penetration of the volcanic sequence, e.g., ≥200 m) can help us sor t out the origin of the different components.",16,Expedition 391 summary
